158.7293166,103.3924831,173.6914326,179.9999908,171.1069561
158.743449,103.4580821,173.7031321,179.9999606,171.1156589
158.7604731,103.5344109,173.7219147,179.9999656,171.1214113
158.7770116,103.5956563,173.741929,179.9999696,171.1334858
158.7822361,103.6519687,173.7621363,179.9999885,171.1460583
158.7901632,103.7241846,173.7878788,179.9999811,171.1628274
158.8026037,103.800579,173.8169396,179.9999631,171.17462
158.8138213,103.8667185,173.8309656,179.9999745,171.185293
158.819018,103.9219254,173.8418798,179.9999754,171.1944494
158.817983,103.9909465,173.8729709,179.9999771,171.205276
158.8331902,104.0625651,173.8919406,179.999957,171.2034445
158.8535387,104.1568915,173.8972093,179.9999182,171.2059121
158.8662907,104.2393041,173.9049204,179.9999509,171.206308
158.8690995,104.3132173,173.9137434,179.999996,171.2157932
158.8789677,104.3747248,173.9083285,179.9999295,171.2216059
158.8771051,104.4304549,173.9032051,179.9999649,171.2274993
158.8627395,104.4641585,173.8942175,179.9999881,171.2194367
158.8541772,104.4798519,173.9001967,179.9999834,171.1943944
158.8501566,104.4638095,173.9250858,179.9999473,171.1479416
158.8497207,104.4384865,173.9541627,179.9999779,171.1090277
158.8604071,104.4093602,173.97389,179.9999595,171.0838199
158.8757228,104.3363611,173.9978338,179.9999838,171.0667748
158.8847235,104.2813119,174.0220221,179.9999568,171.0618475
158.8747111,104.2281402,174.0218366,179.9999762,171.0405373
158.8639018,104.1833586,174.0299561,179.9999791,171.0284552
158.8614773,104.1278362,174.0338921,179.9999492,171.0236689
158.8568873,104.0825787,174.0176193,179.9999608,171.0305225
158.851988,104.0162544,174.001175,179.9999587,171.0527777
158.8351642,103.9747928,173.998225,179.9999755,171.0789946
158.8265105,103.9568667,173.9997532,179.999936,171.114974
158.8186262,103.9478388,174.0082746,179.9999739,171.1303604
158.8208581,103.9131025,173.9982581,179.9999438,171.1593818
158.8299183,103.8922115,173.9896295,179.9999751,171.1832165
158.8409442,103.8654029,173.9826546,179.9999848,171.2064779
158.8528587,103.8491385,173.9651862,179.9999681,171.2375943
158.870095,103.8566105,173.9472764,179.9999884,171.2722697
158.8917825,103.8876835,173.93005,179.9999309,171.3018756
158.9258242,103.8921844,173.9154291,179.9999655,171.3279212
158.9738038,103.8952385,173.8540154,179.999974,171.3508139
159.0073986,103.9352417,173.8352961,179.9999867,171.3680317
159.030807,104.0132919,173.8192919,179.9999798,171.3966501
159.041546,104.0834923,173.7824517,179.9999824,171.4298774
159.0514306,104.148854,173.7638705,179.9999805,171.4583579
159.0568223,104.2429258,173.7519991,179.9999593,171.4743068
159.0625732,104.3508415,173.7413896,179.9999389,171.4814384
159.0822256,104.46502,173.7313954,179.9999565,171.4955454
159.1210625,104.5689722,173.724226,179.9999233,171.5152714
159.181566,104.6656635,173.7232834,179.9999808,171.5322928
159.2284587,104.792421,173.731381,179.9999803,171.5403747
159.3153205,105.0553789,173.7605808,179.9999878,171.5620793
159.3424072,105.1837563,173.7820458,179.9999958,171.5638147
159.3740172,105.3261789,173.8424365,180,171.5760333
159.4155957,105.4514031,173.860622,179.9999945,171.5713923
159.431687,105.5652328,173.9412931,179.9998827,171.5808937
159.4682678,105.6926924,174.009863,179.9999437,171.5867483
159.4873938,105.8140218,174.1277336,179.999979,171.5954536
159.51338,105.9182585,174.2968254,179.9999901,171.6066786
159.5414438,106.0179245,174.4819169,179.9999559,171.6139423
159.5585266,106.1056309,174.660764,179.9999397,171.6330196
159.5797071,106.1659765,174.7475597,179.9999873,171.6415584
159.576681,106.222303,174.8596217,179.9999587,171.6364724
159.5643585,106.2403579,174.9783941,179.9999915,171.6284422
159.5710232,106.2544128,175.1253245,179.9999083,171.6377958
159.5802765,106.2387606,175.1904753,179.9999839,171.650763
159.5815846,106.208721,175.1526521,179.9999889,171.6425415
159.5879954,106.1952379,175.2230301,179.9999528,171.626375
159.5891792,106.1809223,175.3089513,179.9999852,171.6312875
159.5874289,106.1564941,175.3561775,179.9999838,171.6125617
159.5629667,106.1292576,175.4438196,179.9999636,171.6013231
159.5485925,106.1067309,175.5465014,179.9999713,171.5910336
159.5370383,106.0775602,175.5463568,179.9999529,171.5754973
159.5193246,106.0524671,175.5342506,179.9999842,171.5548073
159.507609,106.0380443,175.5182407,179.9999757,171.5422283
159.4984427,106.0149107,175.4573333,179.9999864,171.5316355
159.4721024,105.9750555,175.39501,179.9999876,171.5117528
159.4493656,105.9280704,175.3023175,179.9999658,171.5010543
159.4245739,105.8835374,175.1980742,179.9999528,171.4868501
159.4024107,105.8436492,175.1030479,179.9999748,171.4830878
159.3831205,105.8104965,175.0203015,179.9999679,171.4902576
159.342028,105.7971753,175.0461431,179.9999347,171.5017626
159.3115864,105.7852127,175.0442591,179.9999802,171.5119414
159.2898729,105.7772583,175.0851583,179.9999791,171.5400096
159.2691947,105.7689885,175.1111163,179.9999799,171.5666598
159.251701,105.7581411,175.1526304,179.9999729,171.5866309
159.2177313,105.7420347,175.3123539,179.9999816,171.6066614
159.1942183,105.7065905,175.4852453,179.9999784,171.6224577
159.1965032,105.6561967,175.476148,179.9999662,171.6599698
