168,105.25,171.77,174.19,170.5
161.09,109.25,166.97,157.57,144.23
166.8,98.038,168.92,169.36,172.48
167.63,98.586,163.84,166.02,167.54
163.65,106.49,168.22,169.01,168.65
168.29,93.789,164.31,172.11,171.87
157.4,168.06,163.61,170.31,157.84
163.75,98.021,154.53,159.95,161.31
166.4,99.617,174.05,171.85,169.82
162.52,102.86,152.64,166.27,155.56
161.53,103.71,152.27,164.79,156.02
160.32,114.27,156.62,159.72,161.15
167.05,95.898,167.28,171.85,173.98
168.48,109.97,156.4,159.96,155.95
161.35,99.647,168.29,172.15,171.52
160.19,103.52,107.56,170.83,171.69
154.49,90.046,167.53,167.34,166.93
157.22,105.91,168.08,154.66,151.7
163.64,107.27,156.59,166.37,165.68
162.38,107.64,162.17,155.68,147.61
156.2,101.37,159.92,155.97,151.37
157.27,112.36,177.7,156.34,140.51
155.21,163.74,160.85,160.94,163.12
157.32,137.55,160.53,156.88,144.22
160.24,96.591,165.89,166.82,166.69
168,102.92,165.26,165.88,168.97
148.9,180,92.91,169.92,175.63
158.74,97.098,167.15,171.58,172.55
159.6,94.357,90.046,173.86,173.07
159.59,110.68,160.14,157.24,151.37
167.21,108.9,158.33,169.12,165.36
163.91,97.882,152.75,160.83,163.49
159.01,137.27,162.23,154.66,140.1
160.78,159.98,120.28,172.06,172.34
160.83,116.16,171.7,156.97,143.16
157.64,180,167.05,163.15,155.08
163.61,101.3,168.58,170.51,174.58
155.82,161.79,163.5,162.74,161.35
161.22,98.385,115.97,170.39,169.36
173.22,115.95,166.72,169.02,173
167.48,93.299,163.21,170.62,171.23
155.5,159.9,158.38,159.89,163.85
152.61,163.44,156.45,160.59,161.07
155.33,126.39,151.92,159.78,166.33
154.48,160.9,161.91,161.56,161.14
161.74,104.05,164.53,164.92,165.65
155.43,93.21,94.914,173.75,172.04
158.76,111.5,172.11,161.9,145.77
164.39,99.861,164.23,167.71,168.7
158.67,128.1,161.85,154.94,141.1
157.56,120.29,164.91,163.98,163.75
161.03,106.96,161.12,155.94,150.75
161.71,100.17,160.23,168.92,170.23
164.01,97.271,158.82,163.6,164.16
154.78,165.17,161.08,159.8,170.05
163.21,98.845,153.44,156.25,160.21
155.84,171.64,164.02,161.41,169.6
161.17,90.046,180,173.81,171.71
166.85,101.28,171.71,165.22,169.22
166.42,99.053,169.13,170.36,173.99
165.49,109.17,180,172.35,173.56
160.09,110.16,161.29,150.59,142.67
159.57,102.73,154.53,153.04,150.39
158.97,164.1,162.23,154.53,139.41
167.79,106.31,174.04,171.2,174.71
160.86,90.046,180,173.69,171.79
156.23,90.046,163.62,162.81,157.51
159.97,110.71,170.26,154.58,146.09
169.57,115.98,167.19,167.22,169.93
154.52,162.57,162.45,161.91,161.18
168.72,93.966,171.54,176.01,163.62
159.13,106.69,151.46,146.65,144.02
157.22,107.07,164.08,163,163.02
165.26,106.9,171.88,172.81,173.85
166.5,154.79,162.83,168.64,164.5
162.55,90.046,167.1,167.26,170.61
163.48,100.17,157.89,163.28,168.82
163.93,97.426,158.63,163.39,164.06
165.61,108.17,154.06,164.1,157.32
163.51,113.09,166.8,160.79,156.08
165.7,97.526,158.15,162.93,164.81
165.12,180,168.3,162.94,159.35
169.12,102.95,156.89,164.61,166.82
163.75,114.78,163.86,165.03,163.34
167.74,96.833,167.55,172.26,174.41
165.08,99.505,158.49,165.7,168.63
165.17,109.7,163.37,171.96,171.6
164.21,133.96,169.55,166.37,161.99
155.49,175.95,165.04,162.07,168.9
165.43,101.39,173.21,171.49,169.44
169.7,114.52,163.4,164.52,165.69
154.8,162.93,162.73,161.87,160.95
160.83,137.35,158.66,160.43,163.97
159.11,99.911,157.52,162.21,167.32
155.9,165.9,163.12,161.58,171.84
158.65,90.046,161.15,161.36,155.84
158.99,91.867,180,171.18,170.33
157.97,164.44,162,158.58,162.9
167.07,105.96,168.43,171.36,174.31
156.89,108.19,164.64,156.58,144.92
165.85,104.17,157.52,163.21,165.1
168.14,90.277,163.65,166.64,169.65
164.78,90.046,180,169.34,171.34
169.27,95.831,149,160.11,158.96
160.92,110.84,165.46,152.31,142.65
163.62,136.25,168.88,166.34,159.65
168.92,104.35,171.7,171.2,174.43
157.34,102.16,161.78,156.06,152.09
164.55,103.55,169.37,170.1,174.07
170.22,103.72,167.06,170.9,173.48
165.46,106.63,173.39,172.21,174.03
164.73,111.55,163.98,160.63,159.84
168.2,105.5,167.32,168.32,172.88
162.16,107.16,146.83,168.12,170.87
157.08,121.08,157.74,169.06,165.53
168.46,109.21,171.57,173.71,168.88
168.43,103.52,172.3,171.32,174.45
168.38,101.56,156.97,163.6,163.94
161.22,110.54,149.5,152.69,147.41
161.91,108.97,166.4,156.16,147.95
168.93,119.92,163.26,164.31,164.44
169.58,116.7,167.63,167.84,170.82
159.06,101.09,148.98,154.75,156.17
155.11,93.116,92.999,173.7,171.97
149.21,168.25,91.097,169.67,176.04
162.52,102.41,112.88,171.74,169.67
161.62,108.74,168,157.91,146.89
165.27,98.362,157.42,159.18,157.73
163,98.306,152.58,157.73,158.45
163.44,103.61,180,171.82,172.58
154.64,128.07,152.07,161.4,165.79
163.5,171.82,167.86,163.01,159.33
167.82,102.3,160.46,163.93,167.72
160.74,110.96,165.13,157.47,148.9
160.52,113.13,160.94,158.21,154.09
166.34,104.68,160.91,170.21,163.96
153.4,180,161.82,159.16,140.68
157.03,117.93,157.15,166.22,165.59
173.14,119.77,166.07,168.92,172.95
156.3,120.87,156.93,154.54,141.14
170.53,99.442,162.54,168.57,173.57
165.06,102.18,158.42,166.11,169.45
157.77,152.23,165.92,153.35,140.02
166.49,108.94,158.69,164.84,165.15
158.42,95.217,170.82,169.69,171.2
168.98,109.2,174.17,168,170.95
158,106.03,167.61,156.68,151.9
159.38,117.59,165.09,155.54,143.11
173.17,113.37,165.92,169.3,172.83
154.88,164.37,161.14,161.69,163.48
157.69,150.93,161.61,157.37,144.92
173.27,115.45,170.36,170.01,173.57
158.91,106.6,150.88,146.48,144.42
154.61,163.41,160.04,160.65,162.78
165.29,112.31,171.56,160.93,146.77
166.83,107.46,157.11,171.68,173.99
163.5,97.045,154.78,161.27,163.17
159.24,104.98,163.99,163.35,158.83
165.91,128.21,157.01,160.22,159.95
155.83,99.856,167.5,153.81,153.09
160.94,158.5,153.78,159.26,136.14
164.5,101.83,156.76,163.08,166.01
167.31,97.929,165.11,169.05,172.56
166.16,112.78,180,172.16,173.72
155.44,96.239,162.1,170.75,169.95
154.63,167.56,161.77,161,161.98
169.42,94.965,149.27,159.85,158.6
161.99,100.29,161.1,164.33,166.13
163.62,94.741,156.84,161.43,162.51
161.08,103.77,152.04,163.81,156.33
162.08,114.72,166.22,155.75,143.44
157.23,104.82,163.83,162.83,162.87
162.97,101.51,166.14,166.09,166.45
155.67,118.71,154.43,164.06,165.45
161.73,116.36,162.24,157.1,149.63
159.29,110.74,161.61,160.6,162.36
165.39,152.1,166.24,158.77,147.51
160.64,103.16,171.66,170.08,169.23
155.2,168.75,162.94,162.18,162.8
166.59,108.85,158.51,164.24,164.96
152.19,157.48,156.16,159.6,160.64
163,117.07,160.94,162.98,166.19
159.29,138.78,172.54,152.41,140.02
167.42,97.45,162.58,165.49,168.31
160.52,98.722,148.73,153.41,154.83
162.04,98.147,163.19,165.89,167.2
168.09,110.09,171.41,173.55,170.3
161.34,109.61,168.29,157.66,147.97
162.68,101.93,165.76,165.99,166.47
159.19,98.05,90.046,173.59,173.09
160.58,103.12,170.33,168.57,168.13
163.09,125.54,160.41,162.62,165.38
156.12,122.12,156.91,154.35,141.17
166.22,108.43,157.7,172.25,165.32
158.74,174.17,171.29,169.19,131.59
168.14,112.3,170.73,167.54,170.11
159.86,104.27,166.02,165.71,166.5
168.74,95.058,152.06,156.91,157.57
169.39,118.77,167.05,166.78,164.11
157.1,106.03,163.93,162.83,162.83
157.85,107.18,166.61,156.15,151.59
166.98,109.37,164.3,167.88,170.54
164.85,169.9,167.08,161.77,158.65
166.56,107.9,164.56,167.81,170.78
166.92,107.86,158.39,163.38,165.23
155.46,162.35,164.61,163.61,162.57
156.45,109.05,164.05,157.67,147.52
165.56,156.83,171.07,164.82,163.17
158.55,173.97,162.98,155.33,139.91
161.61,113.3,162.57,157.91,149.86
159.72,117.6,163.94,155.02,143.6
160.08,103.75,166.12,165.86,166.55
165.72,106.61,158.53,161.71,163.51
159.02,102.72,161.78,154.07,149.83
161.23,119.85,164.07,156.93,142.76
173.21,113.25,165.89,169.19,172.74
164.85,102.51,158.13,167.15,171.47
157.69,97.227,123.13,170,169.55
166.95,106.41,162.72,171.52,174.17
159.34,151.83,171.98,152.47,136.75
165.45,107.03,153.3,163.18,156.48
160.04,97.414,162.86,168.89,169.81
168.39,93.98,164.42,172.12,171.96
154.42,158.29,161.39,161.21,161.06
150.38,90.576,149.76,162.23,164.69
158.03,105.79,168.19,156.89,152
153.09,116.14,166.38,163.85,142.89
152.05,90.046,165.22,180,170.31
158.19,102.45,165.6,164.74,164.23
155.55,161.08,159.08,160.31,163.79
163.46,100.35,160.99,164.14,167.36
157.87,103.21,165.18,163.23,163.36
162.01,98.554,150.26,155.15,155.45
161.76,116.42,162.08,157.1,149.52
147.59,180,180,177.2,174.11
169.06,109.01,174.07,167.91,170.83
155.22,163.68,160.87,160.99,163.18
162.99,135.29,122.83,171.9,172.15
147.25,180,180,177.31,174.35
166.67,129.19,157.57,161.49,162.21
163.99,104.35,156.76,154.98,152.9
159.45,111.7,164.31,159.15,151.86
166.92,108.99,158.7,166.18,165.39
160,115.33,174.63,157.56,145.63
163.69,172.78,169.93,171.58,171.27
157.67,119.32,159.4,158.94,161.7
164.69,107.51,157.39,154.38,151.82
161.05,104.96,167.55,167.62,168.71
165.16,103.44,156.73,163.13,164.99
161.6,103.48,155.29,153.36,150.56
157.4,174.69,159.86,163.94,157.92
157.08,167.71,163.47,167.89,158.86
170.83,97.169,165.1,167.76,170.8
164.86,90.046,180,169.65,171.24
155.65,121.62,156.81,154.63,141.13
144.3,180,180,178.21,174.68
159.81,107.03,160,153.47,155.83
156.89,113.88,166.5,159.18,147.89
165.42,100.12,161.62,166.89,168.27
160.66,112.09,174.22,157.75,147.58
163.2,90.046,180,172.62,172.57
163.69,107.3,156.57,166.69,165.64
156.66,166.15,163.44,162.37,159.77
147.04,180,162.82,174.18,171.94
163.81,99.605,163.49,168.1,169.09
160.15,103.65,166.22,166.21,166.84
161.07,108.68,166.78,159.08,148.19
158.68,110.77,166.71,165.57,165.33
156.8,108.4,161.21,151.43,142.2
162.72,100.75,153.27,161.69,164.91
154.8,168.01,162.06,161.29,162.24
155.22,155.58,158.16,158.78,161.93
164.56,99.46,158.24,165.04,168.88
165.86,108.31,154.98,166.62,161.55
164.4,96.755,158.99,164.16,164.43
148.18,180,157.89,174.81,172.2
154.8,163.13,160.49,160.9,162.97
156.47,151.45,151.92,159.04,161.59
162.25,110.55,164.98,158.19,144.9
169.27,103.15,157.31,162.41,160.95
155.53,163.85,164.65,163.69,162.77
163.53,114.83,158.57,162.99,161.48
169.53,116.52,166.03,167,169.6
171.53,112.77,168.24,169.63,173.05
164.86,172.05,167.5,162.53,159.3
159.59,99.079,169.24,168.55,168.11
168.6,105.78,174.77,172.46,174.28
165.84,100.9,158.41,163.98,167.17
167.97,96.96,169.7,178.43,163.74
158.14,104.31,164.71,163.8,163.3
155.6,121.58,156.71,154.72,141.15
162.2,113.11,165.28,161.96,154.16
173,113.74,166.46,169.67,173.21
165.02,102.28,158.36,166.15,169.58
168.98,94.767,154.52,158.7,161.09
163.12,160.84,163.11,169.42,161.26
154.5,128.06,151.9,161.43,165.72
165.59,108,153.92,163.9,156.78
158.68,173.46,162.95,155.23,139.7
155.94,165.72,163.19,161.61,171.86
156.66,114.35,167.2,160.25,152.49
157.64,92.744,104.19,171.99,170.56
164.82,171.73,167.39,162.4,159.26
168.43,93.615,163.58,171.45,171.61
159.58,104.81,165.71,165.32,166.19
163.27,108.18,158.81,164.58,166.93
161.6,112.01,157.6,161.33,161.05
160.23,118.42,163.18,155.98,142.32
166.42,104.06,163.34,166.67,170.03
157.69,94.854,164.74,166.11,167.15
169.92,103.24,167.12,171.03,173.62
157.68,160.84,159.74,174.02,164.02
166.67,98.749,169.17,170.3,173.89
161.24,105.19,164.37,164.15,164.81
167.87,126.47,163.55,164.22,163.06
165.47,105.55,163.51,169.03,172.33
155.51,159.59,158.33,159.83,163.83
160.89,90.046,180,173.11,171.75
167.83,105.85,168.53,171.99,174.83
164.89,121.46,166.93,161.23,159.69
160.52,102.74,170.08,167.93,167.51
160.47,102.52,169.82,167.39,166.98
166.65,109.47,171.06,171.91,173.89
163.4,109.26,168.71,172.14,172.38
163.56,106.72,157.97,155.18,153.87
163.74,115.46,158.68,163.14,161.64
146.63,180,180,177.44,180
165.79,106.2,174,171.52,174.46
161.37,109.05,165.62,155.81,144.56
150.7,117.78,166.64,163.82,143.56
162.27,103.15,152.53,165.93,155.67
160.97,101.67,168.11,165.58,165.27
154.61,163.33,160.02,160.56,162.65
168.44,99.971,165.07,170.47,172.7
155.27,156.16,162.4,161.95,162.52
160.49,100.62,168.39,171.81,170.32
165.94,122.64,163.7,163.55,161.48
160.49,117.29,162.65,155.7,146.73
167.35,98.234,168.88,172.16,174.25
160.83,102.35,168.98,166.4,165.88
158.38,111.34,175.04,157.79,143.68
143.96,180,180,178.45,175.43
155.39,159.25,161.6,161.23,162.15
165.65,101.2,157.96,158.86,157.94
160.04,99.842,159.85,163.26,165.52
167.1,104.08,165.56,169.12,171.8
151.42,95.032,153.59,161.47,162.28
166.17,102.77,160.57,164.57,167.6
156.2,160.53,152.26,158.79,162.24
154.46,158.03,161.34,161.16,161.07
154.48,90.046,180,176.8,175.77
173.48,113.38,171,169.88,173.37
159.38,110.42,161.74,158.31,151.41
158.77,103.75,166.47,165.25,165.05
165.14,103.67,166.93,168.73,172.16
167.32,104.15,166.06,169,171.77
160.97,102.19,168.35,165.86,165.48
166.35,95.021,170.97,173.31,172.6
156.88,95.705,163.18,164.29,165.95
165.62,135.8,168.78,162.96,162.25
158.62,97.696,164.97,161.53,162.04
156.12,99.42,161.8,159.95,161.36
172.9,114.42,167.57,169.87,173.44
161.92,109.45,165.91,158.58,152.96
157.39,96.147,162.36,171.77,172
164.54,99.184,156.61,163.45,166.65
155.51,161.29,158.75,160.17,163.91
169.36,106.09,162.99,167.51,172.48
160.21,90.046,163.23,163.45,157.96
161.11,102.65,157.87,152.77,149.8
164.99,102.39,158.32,166.22,169.72
164.49,104.29,163.45,162.62,163.56
163.22,137.32,168.78,166.4,159.99
165.62,95.354,169.17,173.41,172.56
158.48,111.66,172.88,162.59,146.14
166.74,107.36,164.32,168.19,171.06
154.59,121.79,152.8,163.36,165.32
154.95,127.25,152.34,160.73,166.06
162.41,98.372,163.54,165.86,167.28
163.98,94.861,173.5,176.85,174.41
160.88,111.12,162.63,162.54,158.42
168.16,102.12,155.69,163.88,165.85
169,94.658,172.01,175.63,163.46
165.61,106.47,173.78,171.83,174.21
167.85,106.31,173.92,171.31,174.67
160.19,100.51,168.32,171.61,169.9
157.12,116.04,164.41,172.32,172.41
173.86,120.71,166.35,169.12,173.27
157.31,104.96,163.15,153.1,147.87
169.46,99.01,155.52,158.06,158.15
161.28,93.626,180,171.52,172.14
166.04,130.14,157.08,160.36,160.13
165.54,99.846,157.69,158.95,157.57
163.9,96.174,163.85,166.39,167.58
151.27,97.27,180,176.47,168.92
151.44,95.114,156.24,164.16,166.77
171.38,98.221,165.22,167.85,170.91
163.92,104.83,155.72,174.49,168.74
172.15,117.83,165.74,168.71,172.55
161.03,110.68,165.34,152.7,142.98
158.38,100.01,167.46,172.43,169.59
161.29,90.046,180,171.79,172.08
165.17,97.625,158.9,165.02,169.41
168.15,111,157.35,163.35,165.68
156.16,101.7,168.52,154.43,153.91
161.21,90.046,158.48,174.97,173
162.16,133.67,160.44,161.85,165.9
167.9,101.3,162.15,164.64,168.28
165.55,118.32,160.83,162.67,165.53
163.78,94.796,156.6,160.91,161.43
165.93,134.47,168.56,162.19,160.28
162.79,115.31,160.92,162.82,166.33
156.24,157.34,152.08,159.04,162.1
164.65,100.69,157.63,160.78,163.89
161.78,112.55,173.95,156.86,145.04
156.96,93.156,164.33,168.56,167.54
154.7,163.14,160.35,160.79,162.8
166.48,110.89,180,172.01,173.81
165.32,105.43,162.6,169.82,171.87
158.59,109.03,163.73,158.61,153.44
166.75,113.03,166.86,172.58,165.05
160.16,104.74,157.91,155.96,155.21
149.07,180,91.901,169.85,175.8
161.24,99.227,157.03,162.3,167.94
169.33,103.49,157.51,162.31,160.61
164.96,102.48,158.3,166.3,169.88
164.64,90.046,180,168.89,171.38
154.64,162.98,160.23,160.69,162.69
161.76,109.68,166.47,157.1,146.42
163.88,98.129,158.07,160.67,161.62
160.58,102.14,171.79,170.22,169.36
150.67,134.25,90.046,168.76,175.69
158.29,114.68,160.22,159.57,161.99
164.91,180,168.22,162.85,159.47
152.02,90.046,160.76,178.54,170.98
164.56,112.75,169.04,159.95,146.12
158.2,95.764,100.24,171.96,168.36
160.72,97.849,155.07,162.6,165.76
163.55,101.79,159.49,164.56,167.88
162.12,109.05,165.17,154.22,144.1
159.27,97.657,164.47,166.79,167.5
146.86,180,180,177.26,174.31
144.35,180,177.5,177.93,174.13
150.62,97.273,91.001,174.24,172.56
171.12,106.27,161.33,166.69,157.49
164.57,97.944,156.11,161.4,163.24
154.08,104.85,163.36,162.56,156.56
167.38,97.327,162.73,165.64,168.43
164.64,96.686,166.45,168.32,167.15
162.65,90.046,180,173.45,172.47
156.94,165.2,154.2,162.14,159.99
158.91,104.36,161.6,156.24,150.57
158.25,95.006,157.84,168.9,166.73
164.41,123.77,160.4,162.41,165.17
152.85,160.92,157.26,163.5,160.01
166.21,98.159,168.62,169.21,172.28
148.76,92.157,153.95,162.71,164.86
164.32,120.66,168.77,161.73,159.91
158.79,107.26,170.7,156.29,151.25
164.17,96.072,167.01,168.89,166.41
167.38,98.226,164.22,166.17,168.08
160.88,113.39,165.77,157.45,150.85
163.63,103.76,167.03,167,167.03
164.01,104.91,154.75,167.57,170.48
154.35,96.942,157.38,164.16,167.33
164.89,102.58,158.17,167.06,171.31
167.39,128.99,161.38,167.45,163.51
166.59,107.16,158.22,164.65,166.47
158.68,94.204,167.77,169.68,170.82
152.87,165.06,156.52,160.99,161.26
157.33,105.09,162.67,152.7,147.12
165.15,118.18,163.82,163.69,161.06
157.19,127.6,158.57,170.36,165.42
161.77,103.73,164.6,165.19,165.89
168.56,94.486,164.59,172.14,172.12
165.58,101.45,160.25,165.7,168.12
166.14,98.22,153.64,157.32,161.12
156.72,165.32,152.98,164.05,163.13
166.15,101.14,162.36,167.62,169.04
159.54,98.644,168.76,170.57,168.88
167.83,102.01,160.58,163.99,167.77
157.67,111.28,174.34,163.94,144.79
162.67,102.3,168.25,169.57,170.44
158.18,100.21,159.6,169.55,166.84
167.09,108.81,158.17,170.49,165.32
150.58,95.191,90.046,173.33,173.43
155.04,99.457,166.99,166.13,173.77
161.7,108.86,167.91,158.71,147.47
166.83,126.25,157.49,161.75,163.07
155.37,98.109,166.46,165.91,165.4
155.02,165.82,163.6,162.46,161.64
152.24,90.046,164.47,178.82,170.82
155.57,164.77,164.68,163.73,162.86
159.18,109.87,159.72,157.75,151.11
160.7,96.88,164,168.08,169.91
164.22,97.961,155.51,160.88,162.53
158.8,97.423,107.89,170.25,168.34
159.5,112.02,164.91,159.36,151.99
166.55,98.581,153.79,157.64,161.33
154.75,163.15,160.43,160.86,162.9
169.25,100.56,162.46,168.55,170.93
167.38,101.46,171.51,164.81,169.46
161.93,98.566,112.25,171.67,169.8
161.85,180,168.78,169.8,169.34
157.34,95.989,163.32,164.5,166.16
164.19,135.63,168.99,166.06,159.96
168.41,109.45,171.61,173.87,169.18
171.18,106.9,161.58,164.16,158.68
160.11,102.3,161.61,168.69,168.05
161.66,109.27,164.81,154.77,145.19
159.45,97.73,169.53,168.13,167.69
151.12,97.16,180,176.21,169.09
166.02,166.13,170.51,170.22,165.09
157.72,160.91,159.96,174.22,161.91
162.81,106.1,167.94,168.49,168.79
166.27,100.18,174.11,171.79,169.77
165.92,104.66,160.54,171.22,163.58
163.26,98.558,154.47,162.95,165.74
155.47,113.56,166.7,161.08,147.3
168.12,101.64,172.36,175.23,169.97
164.92,102.62,158.26,166.45,170.2
170.64,104.01,166.49,170.56,173.07
154.6,163.39,160,160.57,162.68
164.28,95.612,156.64,160.02,159.16
162.41,180,169.05,170.27,169.62
164.91,111.92,172.17,160.78,146.64
157.23,161.16,159.64,173.73,161.41
158.25,94.42,157.65,168.65,166.72
156.97,101.76,160.23,155.79,150.77
166.36,102.51,159.79,164.38,167.07
167.89,91.258,160.64,170.28,174.11
164.15,120.24,167.89,160.71,154.11
165.11,102.32,159.35,166.28,170.87
158.47,161.85,162.75,152.62,141
171.52,112.52,169.67,169.76,173.1
159.44,111.34,163.68,158.9,151.69
163.75,94.739,165.78,164.96,165.72
163.93,124.94,160.34,162.44,165.18
161.25,90.046,163.78,174.91,172.95
165.61,103.89,157.21,163.14,165.01
164.04,100.65,156.41,159.54,162.72
